Stop ID Number,Stop Abbreviation,StopName,Shelter,Bench,Route Number,Route Name,Longitude,Latitude,Mapped Location
3867,UNI3AWF,UNION ST & 3RD AVE N WB,0,1,23,DICKERSON ROAD,-86.778849,36.165558,"(36.165558, -86.778849)"
2585,UNI4AWN,UNION ST & 4TH AVE N WB,0,1,23,DICKERSON ROAD,-86.77982,36.165224,"(36.165224, -86.779820)"
3869,UNI5AWN,UNION ST & 5TH AVE N WB,0,1,23,DICKERSON ROAD,-86.780997,36.164688,"(36.164688, -86.780997)"
243,6AVCHUSN,6TH AVE N & CHURCH ST SB,0,0,24,BELLEVUE EXPRESS,-86.781601,36.162833,"(36.162833, -86.781601)"
702,6AVCOMSN,6TH AVE N & COMMERCE ST SB,0,1,24,BELLEVUE EXPRESS,-86.780728,36.161447,"(36.161447, -86.780728)"
3457,4AVBROSN,4TH AVE N & BROADWAY AVE SB,0,1,24,BELLEVUE EXPRESS,-86.777296,36.161063,"(36.161063, -86.777296)"
209,4AVBROSM,4TH AVE S & BROADWAY AVE SB,0,1,24,BELLEVUE EXPRESS,-86.776567,36.16008,"(36.160080, -86.776567)"
3857,DEM6AWN,DEMONBREUN ST & 6TH AVE S,0,1,24,BELLEVUE EXPRESS,-86.77853,36.157946,"(36.157946, -86.778530)"
487,BRO9AWF,BROADWAY AVE & 9TH AVE S WB,0,1,24,BELLEVUE EXPRESS,-86.783544,36.158366,"(36.158366, -86.783544)"
485,BRO10AWM,BROADWAY AVE & 10TH AVE N WB,0,0,24,BELLEVUE EXPRESS,-86.785046,36.157771,"(36.157771, -86.785046)"
489,BRO12WN,BROADWAY AVE & 12TH AVE N WB,0,1,24,BELLEVUE EXPRESS,-86.787427,36.156729,"(36.156729, -86.787427)"
1724,OLDSONSN,OLD HICKORY BLVD & SONYA DR SB,0,0,24,BELLEVUE EXPRESS,-86.922555,36.108383,"(36.108383, -86.922555)"
1696,OLDBELSN,OLD HICKORY BLVD & BELLE VALLEY DR SB,0,0,24,BELLEVUE EXPRESS,-86.922317,36.106292,"(36.106292, -86.922317)"
1721,OLDHINSM,OLD HICKORY BLVD & HINDU TEMPLE SB,0,0,24,BELLEVUE EXPRESS,-86.922942,36.10162,"(36.101620, -86.922942)"
1731,OLDRIDSF,OLD HICKORY BLVD & RIDGELAKE PKWY SB,0,0,24,BELLEVUE EXPRESS,-86.924945,36.097364,"(36.097364, -86.924945)"
1754,OLDSUMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,0,0,24,BELLEVUE EXPRESS,-86.919125,36.081228,"(36.081228, -86.919125)"
1726,OLDSMMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,0,0,24,BELLEVUE EXPRESS,-86.918988,36.079925,"(36.079925, -86.918988)"
1697,OLDBLFSN,OLD HICKORY BLVD & BELLE FOREST CR SB,0,0,24,BELLEVUE EXPRESS,-86.920051,36.077656,"(36.077656, -86.920051)"
1719,OLDBELSM,OLD HICKORY BLVD & BELLE FOREST CR SB,0,1,24,BELLEVUE EXPRESS,-86.921023,36.075888,"(36.075888, -86.921023)"
1189,HWYOLDWF,HWY 70 S & OLD HARDING PIKE WB,0,1,24,BELLEVUE EXPRESS,-86.922137,36.074206,"(36.074206, -86.922137)"
359,BAUCOLWF,BAUGH RD & COLICE JEANE RD WB,0,0,24,BELLEVUE EXPRESS,-86.934023,36.069379,"(36.069379, -86.934023)"
361,BAUSHEWN,BAUGH RD & SHEFFIELD SQ WB,0,0,24,BELLEVUE EXPRESS,-86.937981,36.069041,"(36.069041, -86.937981)"
1948,TODDORWN,TODD PREIS DR & DORAL COUNTRY DR WB,0,0,24,BELLEVUE EXPRESS,-86.945187,36.070275,"(36.070275, -86.945187)"
1949,TODSAWWN,TODD PREIS DR & SAWYER BROWN RD WB,0,0,24,BELLEVUE EXPRESS,-86.946832,36.071116,"(36.071116, -86.946832)"
1841,SAWPLANM,SAWYER BROWN RD & PLANTATION DR NB,0,0,24,BELLEVUE EXPRESS,-86.945975,36.074926,"(36.074926, -86.945975)"
1186,STAPLES,HWY 70 S & STAPLES PARK-N-RIDE,0,0,24,BELLEVUE EXPRESS,-86.947762,36.077513,"(36.077513, -86.947762)"
1170,HWYSAWWM,HWY 70 S & SAWYER BROWN WB,0,0,24,BELLEVUE EXPRESS,-86.947539,36.077742,"(36.077742, -86.947539)"
1168,HWYBAPWM,HWY 70 S & BAPTIST BELLEVUE MEDICAL WB,0,0,24,BELLEVUE EXPRESS,-86.950365,36.078625,"(36.078625, -86.950365)"
4022,HWYCODWF,HWY 70 S & COLEY DAVIS RD WB,0,0,24,BELLEVUE EXPRESS,-86.953577,36.07972,"(36.079720, -86.953577)"
699,COLDAVPR,COLEY DAVIS RD SHELTER PARK-N-RIDE,1,0,24,BELLEVUE EXPRESS,-86.955657,36.079608,"(36.079608, -86.955657)"
699,COLDAVPR,COLEY DAVIS RD SHELTER PARK-N-RIDE,1,0,24,BELLEVUE EXPRESS,-86.955657,36.079608,"(36.079608, -86.955657)"
1175,H70COLEF,HWY 70 S & COLEY DAVIS RD EB,0,1,24,BELLEVUE EXPRESS,-86.952421,36.0789,"(36.078900, -86.952421)"
1186,STAPLES,HWY 70 S & STAPLES PARK-N-RIDE,0,0,24,BELLEVUE EXPRESS,-86.947762,36.077513,"(36.077513, -86.947762)"
1193,HWYSAWEN,HWY 70 S & SAWYER BROWN RD EB,0,1,24,BELLEVUE EXPRESS,-86.94581,36.076953,"(36.076953, -86.945810)"
1947,TODDOREN,TODD PREIS DR & DORAL COUNTRY DR  EB,0,0,24,BELLEVUE EXPRESS,-86.945514,36.070333,"(36.070333, -86.945514)"
2863,TODBELEN,TODD PRIES DR & BELLEVUE RD EB,0,0,24,BELLEVUE EXPRESS,-86.94152,36.068842,"(36.068842, -86.941520)"
360,BAUSHEEF,BAUGH RD & SHEFFIELD SQ EB,0,0,24,BELLEVUE EXPRESS,-86.937969,36.068909,"(36.068909, -86.937969)"
2866,BAUCOLEN,BAUGH RD & COLLICE JEANNE RD EB,0,0,24,BELLEVUE EXPRESS,-86.93369,36.069156,"(36.069156, -86.933690)"
2867,OLDHIKEN,OLD HARDING PIKE & HICKS RD EB,0,1,24,BELLEVUE EXPRESS,-86.926732,36.072571,"(36.072571, -86.926732)"
1187,HWYOLDEF,HWY 70 S & OLD HICKORY BLVD EB,0,1,24,BELLEVUE EXPRESS,-86.92007,36.07461,"(36.074610, -86.920070)"
1719,OLDBELSM,OLD HICKORY BLVD & BELLE FOREST CR SB,0,1,24,BELLEVUE EXPRESS,-86.921023,36.075888,"(36.075888, -86.921023)"
1694,OLDBELNF,OLD HICKORY & BELLE FOREST CIR NB,0,1,24,BELLEVUE EXPRESS,-86.919895,36.077513,"(36.077513, -86.919895)"
1730,OLDRIDNN,OLD HICKORY BLVD &  RIDGELAKE PKWY NB,0,0,24,BELLEVUE EXPRESS,-86.924773,36.097264,"(36.097264, -86.924773)"
1753,OLDTOLNN,OLD HICKORY BLVD & TOLBERT RD NB,0,1,24,BELLEVUE EXPRESS,-86.922139,36.106022,"(36.106022, -86.922139)"
4159,OLDI40NN,OLD HICKORY BLVD & I-40 NB,0,1,24,BELLEVUE EXPRESS,-86.922344,36.10788,"(36.107880, -86.922344)"
2648,UNI7AEN,UNION ST & 7TH AVE N EB,0,0,24,BELLEVUE EXPRESS,-86.783903,36.163277,"(36.163277, -86.783903)"
2649,6AVDEANN,6TH AVE N & DEADERICK ST NB,1,0,24,BELLEVUE EXPRESS,-86.782714,36.164724,"(36.164724, -86.782714)"
218,4AVCHUSN,4TH AVE N & CHURCH ST SB,0,1,25,MIDTOWN CONNECTOR,-86.779079,36.163796,"(36.163796, -86.779079)"
3457,4AVBROSN,4TH AVE N & BROADWAY AVE SB,0,1,25,MIDTOWN CONNECTOR,-86.777296,36.161063,"(36.161063, -86.777296)"
506,BRO2AEN,BROADWAY AVE & 2ND AVE S EB,0,1,25,MIDTOWN CONNECTOR,-86.775429,36.16173,"(36.161730, -86.775429)"
2721,2AVBRONN,2ND AVE N & BROADWAY AVE NB,0,0,25,MIDTOWN CONNECTOR,-86.775075,36.161821,"(36.161821, -86.775075)"
499,BRO1AEN,BROADWAY AVE & 1ST AVE N EB,0,1,25,MIDTOWN CONNECTOR,-86.774492,36.162205,"(36.162205, -86.774492)"
4054,1AVDEMSN,1ST AVE S & DEMONBREUN ST SB,0,0,25,MIDTOWN CONNECTOR,-86.773258,36.16033,"(36.160330, -86.773258)"
4056,1AVKORSN,1ST AVE S & KOREAN VETS BLVD SB,0,1,25,MIDTOWN CONNECTOR,-86.772148,36.15858,"(36.158580, -86.772148)"
3874,HERPEAEN,HERMITAGE AVE & PEABODY ST EB,0,1,25,MIDTOWN CONNECTOR,-86.770645,36.157437,"(36.157437, -86.770645)"
1124,HERLEAEN,HERMITAGE AVE & LEA AVE EB,0,0,25,MIDTOWN CONNECTOR,-86.768808,36.156645,"(36.156645, -86.768808)"
1128,HERMIDSN,HERMITAGE AVE & MIDDLETON ST SB,0,1,25,MIDTOWN CONNECTOR,-86.767211,36.155912,"(36.155912, -86.767211)"
1115,HERACASM,HERMITAGE AVE & ACADEMY PL SB,0,0,25,MIDTOWN CONNECTOR,-86.764263,36.155042,"(36.155042, -86.764263)"
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,0,0,25,MIDTOWN CONNECTOR,-86.756053,36.157604,"(36.157604, -86.756053)"
1121,HERDRISF,HERMITAGE AVE & DRIFTWOOD ST SB,0,1,25,MIDTOWN CONNECTOR,-86.75842,36.154729,"(36.154729, -86.758420)"
4351,FAILEWWn,FAIN ST & LEWIS ST WB,0,0,25,MIDTOWN CONNECTOR,-86.757849,36.1518,"(36.151800, -86.757849)"
4353,FAICLIWN,FAIN ST & CLAIBORNE ST WB,0,0,25,MIDTOWN CONNECTOR,-86.76053,36.152024,"(36.152024, -86.760530)"
599,CHACANSF,CHARLES E DAVIS BLVD & CANNON ST SB,0,0,25,MIDTOWN CONNECTOR,-86.762254,36.150921,"(36.150921, -86.762254)"
609,CHALAFSN,CHARLES E DAVIS BLVD & LAFAYETTE ST SB,0,0,25,MIDTOWN CONNECTOR,-86.762447,36.149462,"(36.149462, -86.762447)"
2050,WHAPERSN,WHARF AVE & PERKINS ST SB,0,1,25,MIDTOWN CONNECTOR,-86.762785,36.147399,"(36.147399, -86.762785)"
625,CHE2AWF,CHESTNUT ST & 2ND AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.764971,36.145741,"(36.145741, -86.764971)"
626,CHE4AWN,CHESTNUT ST & 4TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.766554,36.145043,"(36.145043, -86.766554)"
2206,CHEMARWM,CHESTNUT ST & MARTIN ST WB,0,0,25,MIDTOWN CONNECTOR,-86.770883,36.14307,"(36.143070, -86.770883)"
635,CHEFOREN,CHESTNUT ST & FORT NEGLEY BLVD EB,0,1,25,MIDTOWN CONNECTOR,-86.775425,36.142249,"(36.142249, -86.775425)"
843,CHE8AWN,CHESTNUT ST & 8TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.778352,36.141776,"(36.141776, -86.778352)"
844,EDG9AWN,EDGE HILL AVE & 9TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.780898,36.141977,"(36.141977, -86.780898)"
847,EDGPEDWF,EDGE HILL AVE & PEDWALK WB,0,0,25,MIDTOWN CONNECTOR,-86.783867,36.14195,"(36.141950, -86.783867)"
837,EDG12AWN,EDGE HILL AVE & 12TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.786695,36.142776,"(36.142776, -86.786695)"
838,EDG14AEN,EDGEHILL AVE & 14TH AVE S EB,0,0,25,MIDTOWN CONNECTOR,-86.789543,36.142945,"(36.142945, -86.789543)"
839,EDG15AEN,EDGEHILL AVE & 15TH AVE S EB,0,0,25,MIDTOWN CONNECTOR,-86.790822,36.14307,"(36.143070, -86.790822)"
840,EDG16AWN,EDGE HILL AVE & 16TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.793012,36.143389,"(36.143389, -86.793012)"
846,EDG17AWN,EDGEHILL AVE & 17TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.79422,36.143534,"(36.143534, -86.794220)"
841,EDG18AWN,EDGE HILL AVE & 18TH AVE S WB,0,1,25,MIDTOWN CONNECTOR,-86.795468,36.143683,"(36.143683, -86.795468)"
842,EDG19AWN,EDGE HILL AVE & 19TH AVE S WB,0,0,25,MIDTOWN CONNECTOR,-86.797428,36.143933,"(36.143933, -86.797428)"
126,21AEDGNF,21ST AVE S & EDGEHILL AVE NB,0,1,25,MIDTOWN CONNECTOR,-86.799749,36.144373,"(36.144373, -86.799749)"
144,21ASCANN,21ST AVE S & SCARRITT PL NB,0,1,25,MIDTOWN CONNECTOR,-86.799513,36.146007,"(36.146007, -86.799513)"
133,21AGRANN,21ST AVE S & GRAND AVE NB,0,1,25,MIDTOWN CONNECTOR,-86.799334,36.147382,"(36.147382, -86.799334)"
503,BROLYLEN,BROADWAY AVE & LYLE AVE EB,0,1,25,MIDTOWN CONNECTOR,-86.797249,36.150284,"(36.150284, -86.797249)"
110,20ABRONF,20TH AVE S & BROADWAY AVE NB,0,0,25,MIDTOWN CONNECTOR,-86.798191,36.149954,"(36.149954, -86.798191)"
114,20AWESNN,20TH AVE S & WEST END AVE NB,0,0,25,MIDTOWN CONNECTOR,-86.799021,36.151061,"(36.151061, -86.799021)"
112,20AHAYNN,20TH AVE N & HAYES ST NB,0,0,25,MIDTOWN CONNECTOR,-86.79984,36.152186,"(36.152186, -86.799840)"
111,20ACHUNN,20TH AVE N & CHURCH ST NB,0,1,25,MIDTOWN CONNECTOR,-86.800614,36.153222,"(36.153222, -86.800614)"
113,20ASTANF,20TH AVE N & STATE ST,0,0,25,MIDTOWN CONNECTOR,-86.801666,36.154615,"(36.154615, -86.801666)"
172,MURAREWM,MURPHY AVE & ARENA PL WB,0,0,25,MIDTOWN CONNECTOR,-86.803351,36.156088,"(36.156088, -86.803351)"
1485,MUR21AWN,MURPHY AVE & 21ST AVE N WB,0,0,25,MIDTOWN CONNECTOR,-86.804713,36.155428,"(36.155428, -86.804713)"
547,CHA25AEF,CHARLOTTE AVE & 25TH AVE N EB,0,1,25,MIDTOWN CONNECTOR,-86.81147,36.155295,"(36.155295, -86.811470)"
545,CHA22AEN,CHARLOTTE AVE & 22ND AVE N EB,0,1,25,MIDTOWN CONNECTOR,-86.807387,36.156195,"(36.156195, -86.807387)"
596,CHAAREEM,CHARLOTTE AVE & ARENA AVE EB,0,0,25,MIDTOWN CONNECTOR,-86.803957,36.156998,"(36.156998, -86.803957)"
827,DRDPEANF,DR DB TODD JR BLVD & PEARL ST NB,1,0,25,MIDTOWN CONNECTOR,-86.800963,36.159231,"(36.159231, -86.800963)"
824,DRDJOJNN,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,0,0,25,MIDTOWN CONNECTOR,-86.801749,36.160454,"(36.160454, -86.801749)"
822,DRDHERNN,DR DB TODD JR BLVD & HERMOSA ST NB,0,0,25,MIDTOWN CONNECTOR,-86.804307,36.164231,"(36.164231, -86.804307)"
315,ALB21AEF,ALBION ST & 21ST AVE N EB,1,0,25,MIDTOWN CONNECTOR,-86.80866,36.165766,"(36.165766, -86.808660)"
317,ALBDBTEM,ALBION ST & DR DB TODD BLVD EB,1,1,25,MIDTOWN CONNECTOR,-86.806394,36.166079,"(36.166079, -86.806394)"
823,DRDHERSN,DR DB TODD JR BLVD & HERMOSA ST SB,0,0,25,MIDTOWN CONNECTOR,-86.804654,36.164472,"(36.164472, -86.804654)"
1239,JOJFISEN,JO JOHNSTON AVE & FISK ST EB,0,0,25,MIDTOWN CONNECTOR,-86.800784,36.16091,"(36.160910, -86.800784)"
4401,JOJ17AEN,JO JOHNSON AVE & 17TH AVE EB,0,0,25,MIDTOWN CONNECTOR,-86.799943,36.161321,"(36.161321, -86.799943)"
4402,JOJHENEN,JO JOHNSTON AVE & HENRY HALE PL EB,0,0,25,MIDTOWN CONNECTOR,-86.799034,36.161714,"(36.161714, -86.799034)"
4403,JOJ16AEN,JO JOHNSON AVE & 16TH AVE EB,0,0,25,MIDTOWN CONNECTOR,-86.798059,36.162151,"(36.162151, -86.798059)"
540,CHA10AEN,CHARLOTTE AVE & 10TH AVE N EB,0,1,25,MIDTOWN CONNECTOR,-86.787885,36.163286,"(36.163286, -86.787885)"
587,CHA7AEN,CHARLOTTE AVE & 7TH AVE N EB,0,0,25,MIDTOWN CONNECTOR,-86.784418,36.164738,"(36.164738, -86.784418)"
2650,6AVCHANN,6TH AVE N & CHARLOTTE AVE NB,0,1,25,MIDTOWN CONNECTOR,-86.783095,36.165268,"(36.165268, -86.783095)"
588,CHA7AWN,CHARLOTTE AVE & 7TH AVE N WB,1,0,25,MIDTOWN CONNECTOR,-86.78406,36.165,"(36.165000, -86.784060)"
590,CHA8AWN,CHARLOTTE AVE & 8TH AVE N WB,0,1,25,MIDTOWN CONNECTOR,-86.785451,36.164393,"(36.164393, -86.785451)"
591,CHA9AWN,CHARLOTTE AVE & 9TH AVE N WB,0,1,25,MIDTOWN CONNECTOR,-86.786101,36.164125,"(36.164125, -86.786101)"
541,CXONGULC,11TH AVE / N GULCH STATION OUTBOUND,0,0,25,MIDTOWN CONNECTOR,-86.790464,36.162249,"(36.162249, -86.790464)"
822,DRDHERNN,DR DB TODD JR BLVD & HERMOSA ST NB,0,0,25,MIDTOWN CONNECTOR,-86.804307,36.164231,"(36.164231, -86.804307)"
315,ALB21AEF,ALBION ST & 21ST AVE N EB,1,0,25,MIDTOWN CONNECTOR,-86.80866,36.165766,"(36.165766, -86.808660)"
317,ALBDBTEM,ALBION ST & DR DB TODD BLVD EB,1,1,25,MIDTOWN CONNECTOR,-86.806394,36.166079,"(36.166079, -86.806394)"
823,DRDHERSN,DR DB TODD JR BLVD & HERMOSA ST SB,0,0,25,MIDTOWN CONNECTOR,-86.804654,36.164472,"(36.164472, -86.804654)"
4151,DRDCHASN,DR DB TODD JR BLVD & CHARLOTTE AVE SB,0,1,25,MIDTOWN CONNECTOR,-86.800279,36.158142,"(36.158142, -86.800279)"
2742,CHAJOJEN,CHARLOTTE AVE & JO JOHNSTON AVE EB,0,1,25,MIDTOWN CONNECTOR,-86.802656,36.157382,"(36.157382, -86.802656)"
4150,CHA21AEN,CHARLOTTE AVE & 21ST AVE N EB,0,1,25,MIDTOWN CONNECTOR,-86.806313,36.156605,"(36.156605, -86.806313)"
544,CXOCENTE,23RD AVE / CENTENNIAL STATION OUTBOUND,0,0,25,MIDTOWN CONNECTOR,-86.809465,36.155939,"(36.155939, -86.809465)"
549,CHA25AWN,CHARLOTTE AVE & 25TH AVE N WB,0,0,25,MIDTOWN CONNECTOR,-86.811814,36.155386,"(36.155386, -86.811814)"
2618,22APATNN,22ND AVE N & PATTERSON ST NB,0,0,25,MIDTOWN CONNECTOR,-86.805235,36.153775,"(36.153775, -86.805235)"
4078,21ASTASN,21ST AVE N & STATE ST SB,0,1,25,MIDTOWN CONNECTOR,-86.803474,36.153391,"(36.153391, -86.803474)"
4079,21ACHUSN,21ST AVE N & CHURCH ST SB,0,1,25,MIDTOWN CONNECTOR,-86.802868,36.152623,"(36.152623, -86.802868)"
3220,21SWESSN,21ST AVE S & WEST END AVE SB,0,1,25,MIDTOWN CONNECTOR,-86.801524,36.15081,"(36.150810, -86.801524)"
4052,21AGRASF,21ST AVE S & GRAND AVE SB,0,1,25,MIDTOWN CONNECTOR,-86.799491,36.147311,"(36.147311, -86.799491)"
143,21ASCASN,21ST AVE S & SCARRITT PL  SB,0,1,25,MIDTOWN CONNECTOR,-86.799626,36.146239,"(36.146239, -86.799626)"
125,21AEDGSN,21ST AVE S & EDGEHILL AVE SB,0,1,25,MIDTOWN CONNECTOR,-86.799849,36.144284,"(36.144284, -86.799849)"
3212,EDG17AEN,EDGEHILL AVE & 17TH AVE S EB,0,0,25,MIDTOWN CONNECTOR,-86.794478,36.143454,"(36.143454, -86.794478)"
3213,EDG16AEN,EDGEHILL AVE & 16TH AVE S EB,0,0,25,MIDTOWN CONNECTOR,-86.793199,36.143311,"(36.143311, -86.793199)"
35,12AEDGNN,12TH AVE S & EDGEHILL AVE NB,1,0,25,MIDTOWN CONNECTOR,-86.786998,36.142624,"(36.142624, -86.786998)"
4108,EDG8AAEN,EDGEHILL AVE & 8TH AVE S EB,0,0,25,MIDTOWN CONNECTOR,-86.779025,36.141686,"(36.141686, -86.779025)"
3197,ZCHEFORE,_ CHESTNUT ST & FORT NEGLEY BLVD EB,0,0,25,MIDTOWN CONNECTOR,-86.775873,36.14207,"(36.142070, -86.775873)"
890,CHEFOREM,CHESTNUT ST & FORT NEGLEY BLVD EB,0,0,25,MIDTOWN CONNECTOR,-86.774589,36.142159,"(36.142159, -86.774589)"
640,CHEMAREN,CHESTNUT ST & MARTIN ST EB,0,0,25,MIDTOWN CONNECTOR,-86.769849,36.143403,"(36.143403, -86.769849)"
4107,CHE4AEN,CHESTNUT ST & 4TH AVE  S EB,0,0,25,MIDTOWN CONNECTOR,-86.766756,36.144846,"(36.144846, -86.766756)"
4106,CHE2AEN,CHESTNUT ST & 2ND AVE S EB,0,1,25,MIDTOWN CONNECTOR,-86.764782,36.145658,"(36.145658, -86.764782)"
4123,CHE1AEN,CHESTNUT ST & 1ST AVE S EB,0,1,25,MIDTOWN CONNECTOR,-86.763346,36.146319,"(36.146319, -86.763346)"
4105,WHALAFNF,WHARF AVE & LAFAYETTE ST NB,0,1,25,MIDTOWN CONNECTOR,-86.762358,36.149009,"(36.149009, -86.762358)"
4354,ZCHAFAIN,CHARLES DAVID BLVD & FAIN ST NB,0,0,25,MIDTOWN CONNECTOR,-86.761954,36.151873,"(36.151873, -86.761954)"
4352,FAICLIE,FAIN ST & CLAIBORNE ST EB,0,0,25,MIDTOWN CONNECTOR,-86.760889,36.15189,"(36.151890, -86.760889)"
4379,FAILEWEN,FAIN ST & LEWIS ST EB,0,0,25,MIDTOWN CONNECTOR,-86.758107,36.151711,"(36.151711, -86.758107)"
4380,FAIFAIE,FAIN ST & FAIRFIELD AVE EB,0,0,25,MIDTOWN CONNECTOR,-86.75675,36.151613,"(36.151613, -86.756750)"
2239,MTA,METROPOLITAN TRANSIT AUTHORITY,0,0,25,MIDTOWN CONNECTOR,-86.756053,36.157604,"(36.157604, -86.756053)"
1125,HERLINWF,HERMITAGE AVE & LINDSLEY AVE WB,0,0,25,MIDTOWN CONNECTOR,-86.763995,36.15508,"(36.155080, -86.763995)"
1130,HERLEAWN,HERMITAGE AVE & LEA AVE WB,0,0,25,MIDTOWN CONNECTOR,-86.76851,36.156648,"(36.156648, -86.768510)"
3873,HERPEAWN,HERMITAGE AVE & PEABODY ST WB,0,0,25,MIDTOWN CONNECTOR,-86.770331,36.157392,"(36.157392, -86.770331)"
3872,1AVKORNF,1ST AVE S & KOREAN VETS BLVD NB,0,1,25,MIDTOWN CONNECTOR,-86.771924,36.158437,"(36.158437, -86.771924)"
106,1AVDEMNN,1ST AVE S & DEMONBREUN ST NB,0,0,25,MIDTOWN CONNECTOR,-86.772871,36.160067,"(36.160067, -86.772871)"
4188,MCSRVRF,MUSIC CITY STAR RIVERFRONT STATION,1,1,25,MIDTOWN CONNECTOR,-86.773763,36.161803,"(36.161803, -86.773763)"
3850,BRO2AWN,BROADWAY AVE & 2ND AVE N WB,0,1,25,MIDTOWN CONNECTOR,-86.775075,36.161991,"(36.161991, -86.775075)"
228,5ACOMNN,5TH AVE N & COMMERCE ST NB,0,0,25,MIDTOWN CONNECTOR,-86.779169,36.161732,"(36.161732, -86.779169)"
226,5AVCHUNN,5TH AVE N & CHURCH ST NB,1,1,25,MIDTOWN CONNECTOR,-86.780078,36.163054,"(36.163054, -86.780078)"
224,5AVCHUNM,5TH AVE N & THE ARCADE NB,0,0,25,MIDTOWN CONNECTOR,-86.780627,36.163938,"(36.163938, -86.780627)"
2544,5AVGAYNN,5TH AVE N & GAY ST NB,0,0,26,GALLATIN ROAD,-86.783106,36.167822,"(36.167822, -86.783106)"
2545,GAYJAMS,GAY ST & JAMES ROBERTSON PKWY SB,0,0,26,GALLATIN ROAD,-86.78213,36.168179,"(36.168179, -86.782130)"
1206,JAM2AEF,JAMES ROBERTSON PKWY & 2ND AVE N EB,0,1,26,GALLATIN ROAD,-86.778428,36.167617,"(36.167617, -86.778428)"
1201,JAM5SEN,JAMES ROBERTSON PKWY & 5TH ST EB,0,1,26,GALLATIN ROAD,-86.765655,36.172653,"(36.172653, -86.765655)"
1202,MAIS6SEN,MAIN ST & S 6TH ST EB,0,0,26,GALLATIN ROAD,-86.763597,36.173464,"(36.173464, -86.763597)"
1393,MAI7SEN,MAIN ST & N 7TH  ST EB,0,1,26,GALLATIN ROAD,-86.761018,36.174379,"(36.174379, -86.761018)"
1399,MAIMCFEN,MAIN ST & MCFERRIN AVE EB,0,0,26,GALLATIN ROAD,-86.756009,36.176318,"(36.176318, -86.756009)"
1397,MAIFINEM,MAIN ST & MCFERRIN AVE EB,0,0,26,GALLATIN ROAD,-86.754117,36.177108,"(36.177108, -86.754117)"
971,GALCALNN,GALLATIN PIKE & CALVIN ST NB,0,0,26,GALLATIN ROAD,-86.749202,36.181622,"(36.181622, -86.749202)"
1011,GALSEYNN,GALLATIN AVE & SEYMOUR AVE NB,0,0,26,GALLATIN ROAD,-86.747536,36.185494,"(36.185494, -86.747536)"
941,GALGRANN,GALLATIN PIKE & GRANADA ST NB,1,0,26,GALLATIN ROAD,-86.746403,36.18813,"(36.188130, -86.746403)"
943,GALGRENN,GALLATIN PIKE & GREENWOOD AVE NB,0,0,26,GALLATIN ROAD,-86.745313,36.190647,"(36.190647, -86.745313)"
915,GALCAHNN,GALLATIN PIKE & CAHAL AVE NB,0,0,26,GALLATIN ROAD,-86.74228,36.196495,"(36.196495, -86.742280)"
938,GALFAINN,GALLATIN PIKE & FAIRWIN AVE NB,0,1,26,GALLATIN ROAD,-86.741472,36.197814,"(36.197814, -86.741472)"
921,GALDELNN,GALLATIN PIKE & DELMAS AVE NB,0,0,26,GALLATIN ROAD,-86.740719,36.199399,"(36.199399, -86.740719)"
925,GALDOZNN,GALLATIN PIKE & DOZIER AVE NB,0,1,26,GALLATIN ROAD,-86.739329,36.201718,"(36.201718, -86.739329)"
980,GALMCGNN,GALLATIN PIKE & MCGAVOCK PK NB,0,0,26,GALLATIN ROAD,-86.737685,36.204824,"(36.204824, -86.737685)"
965,GALIVENN,GALLATIN PIKE & IVERSON AVE NB,0,0,26,GALLATIN ROAD,-86.735472,36.207698,"(36.207698, -86.735472)"
942,GALGREE1,GALLATIN PIKE & GREENFIELD AVE NB,0,1,26,GALLATIN ROAD,-86.7328,36.211114,"(36.211114, -86.732800)"
940,GALGILNF,GALLATIN PIKE & GILLOCK ST NB,0,0,26,GALLATIN ROAD,-86.730618,36.214109,"(36.214109, -86.730618)"
974,GALMARNN,GALLATIN PIKE & MARION AVE NB,0,0,26,GALLATIN ROAD,-86.72963,36.215544,"(36.215544, -86.729630)"
998,GALNORNN,GALLATIN PIKE & NORVEL AVE NB,0,0,26,GALLATIN ROAD,-86.728315,36.217802,"(36.217802, -86.728315)"
981,GALHUNSN,GALLATIN PIKE & HUNTERS MEADOW SB,0,0,26,GALLATIN ROAD,-86.727818,36.218966,"(36.218966, -86.727818)"
906,GALARDNN,N GALLATIN PIKE & ARDEE AVE NB,0,0,26,GALLATIN ROAD,-86.72754,36.219347,"(36.219347, -86.727540)"
944,GALMCANN,GALLATIN PIKE & GREENLAND AVE NB,0,0,26,GALLATIN ROAD,-86.725813,36.222459,"(36.222459, -86.725813)"
